"imageName","axis","asymmetry","axisMin","asymmetryMin","X..","imageName.1","axis.1","asymmetry.1","axisMin.1","asymmetryMin.1","X...1","imageName.2","axis.2","asymmetry.2","axisMin.2","asymmetryMin.2","X...2","imageName.3","axis.3","asymmetry.3","axisMin.3","asymmetryMin.3","X...3","imageName.4","axis.4","asymmetry.4","axisMin.4","asymmetryMin.4","X...4","imageName.5","axis.5","asymmetry.5","axisMin.5","asymmetryMin.5","X...5"
"./Face/CFD-BF-232-187-N.jpg",849,0.0239895499314276,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",849,0.0248394897698876,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",849,0.030289312060319,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",849,0.0136850719579065,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",849,0.0117866061394764,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",849,0.00781932911930924,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",850,0.0239366448238768,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",850,0.0249731109201012,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",850,0.0303943238397684,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",850,0.0135921968777044,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",850,0.0117398810618671,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",850,0.00784841558654095,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",851,0.0239042170258474,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",851,0.0251593519340788,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",851,0.0303368246689632,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",851,0.0135655175378241,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",851,0.0118397398746265,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",851,0.00773542983816409,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",852,0.0237883030514637,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",852,0.025170172099602,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",852,0.0302846245826914,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",852,0.0134759306496313,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",852,0.0119559991286992,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",852,0.00757289278802714,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",853,0.0237834690165979,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",853,0.0251353501467932,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",853,0.0302918494989661,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",853,0.0133254907370394,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",853,0.0121904272323125,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",853,0.00757006504267741,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",854,0.0237536917676042,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",854,0.0251181829218574,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",854,0.0302450654869655,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",854,0.0132070857328652,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",854,0.0123569494896841,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",854,0.00766429863984965,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",855,0.0237578118222974,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",855,0.0249860610716781,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",855,0.0302522718804597,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",855,0.0131260979882281,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",855,0.0124939562817367,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",855,0.00769492169333198,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",856,0.0237416345680102,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",856,0.0250773585852933,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",856,0.0301995883387749,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",856,0.0130803433668229,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",856,0.0125669397831483,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",856,0.00762299363559041,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",857,0.0237320869068636,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",857,0.0249763158060086,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",857,0.030199858633599,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",857,0.0129347284030844,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",857,0.0126659885359923,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",857,0.00757920785057791,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",858,0.0234072959361667,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",858,0.0247621056582096,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",858,0.0301725651122915,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",858,0.0127690709324193,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",858,0.0127959722832864,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",858,0.00765354173502376,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",859,0.0230251008556457,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",859,0.0247992822285638,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",859,0.0300835469063856,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",859,0.0126273699912265,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",859,0.012821978237504,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",859,0.00763799404898871,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",860,0.0229018173009839,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",860,0.0246917613921142,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",860,0.0300640750783101,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",860,0.0125335075581619,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",860,0.0128447125974077,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",860,0.00759406428299324,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",861,0.0229151750258298,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",861,0.0246504035995781,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",861,0.0300816102650319,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",861,0.0125408178577384,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",861,0.0128522044105833,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",861,0.00759849360053694,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",862,0.0229285561510728,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",862,0.0244821944355813,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",862,0.0300991761703333,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",862,0.0125481409636808,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",862,0.0128597093481049,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",862,0.00760293067747013,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",863,0.0229419607451153,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",863,0.0244506343319719,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",863,0.0301167728840085,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",863,0.0125554769134239,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",863,0.0128672274483368,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",863,0.00760737553647447,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",864,0.0229553888766397,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",864,0.0244896060526414,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",864,0.0301344004962196,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",864,0.0125628257445556,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",864,0.0128747587498001,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",864,0.00761182820032453,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",865,0.0229688406146102,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",865,0.0244096604196706,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",865,0.0301520590974985,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",865,0.012570187494818,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",865,0.0128823032911741,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",865,0.00761628869188831,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",866,0.0229823160282743,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",866,0.0244277512694905,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",866,0.0301697487787489,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",866,0.0125775622021082,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",866,0.0128898611112969,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",866,0.00762075703412772,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",867,0.0229958151871642,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",867,0.0244461697040509,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",867,0.0301874696312482,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",867,0.0125849499044792,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",867,0.0128974322491664,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",867,0.00762523325009908,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",868,0.0230093381610981,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",868,0.0244484396095269,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",868,0.0302052217466498,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",868,0.0125923506401405,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",868,0.0129050167439408,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",868,0.00762971736295361,853,0.00757006504267741,""
"./Face/CFD-BF-232-187-N.jpg",869,0.0230228850201823,860,0.0229018173009839,"","./Face/CFD-BF-240-179-N.jpg",869,0.0244442270207625,865,0.0244096604196706,"","./Face/CFD-BF-247-179-N.jpg",869,0.0302230052169844,860,0.0300640750783101,"","./Face/CFD-BM-011-016-N.jpg",869,0.0125997644474594,860,0.0125335075581619,"","./Face/CFD-BM-018-001-N.jpg",869,0.0129126146349399,850,0.0117398810618671,"","./Face/CFD-BM-029-024-N.jpg",869,0.00763420939593797,853,0.00757006504267741,""
